,,,,,視線移動距離算定,,,,,,,,,,,,,,,,,,,,,
,No,視線観測時刻（秒）,格子番号,滞在時間（秒）,便宜的変換,視線移動距離,滞在時間の合計（秒）,,格子番号の位置,,,,,,,,,,刻み,4,ｃｍ,,,,,
,101,26.697,3.6,0.297,36,7.4575,,,,,,,,,,,,,,,,,,,,
,102,26.994,2.8,0.132,28,16.35896161,,,,,,,,,,,,,,,,,,,,
,103,27.126,0,0.264,0,,,,,,,,,,,,,,,,,,,,,
,104,27.39,4.7,0.165,47,,,,,,,,,,,,,,,,,,,,,
,105,27.555,4.6,0.363,46,7.4575,,,,,,,,,,,,,,,,,,,,
,106,27.918,5.7,0.297,57,10.03856097,,,,,,,,,,,,,,,,,,,,
,107,28.215,5.8,0.099,58,7.4575,,,,,,,,,,,,,,,,,,,,
,108,28.314,0,0.066,0,,,,,,,,,,,,,,,,,,,,,
,109,28.38,9.9,1.947,99,,,,,,,,,,,,,,,,,,,,,
,110,30.327,2.6,0.099,26,,,,,,,,,,,,,,,,,,,,,
,111,30.426,3.6,0.066,36,6.72,,,,,,,,,,,,,,,,,,,,
,112,30.492,3.5,0.099,35,7.4575,,,,,,,,,,,,,,,,,,,,
,113,30.591,4.4,0.099,44,10.03856097,,,,,,,,,,,,,,,,,,,,
,114,30.69,4.3,0.231,43,7.4575,,,,,,,,,,,,,,,,,,,,
,115,30.921,3.4,0.231,34,10.03856097,,,,,,,,,,,,,,,,,,,,
,116,31.152,3.5,0.099,35,7.4575,,,,,,,,,,,,,,,,,,,,
,117,31.251,4.5,0.165,45,6.72,,,,,,,,,,,,,,,,,,,,
,118,31.416,3.5,0.165,35,6.72,,,,,,,,,,,,,,,,,,,,
,119,31.581,2.4,0.033,24,10.03856097,,,,,,,,,,,,,,,,,,,,
,120,31.614,2.3,0.033,23,7.4575,,,,,,,,,,,,,,,,,,,,
,121,31.647,2.1,0.099,21,14.915,,,,,,,,,,,,,,,,,,,,
,122,31.746,0,0.165,0,,,,,,,,,,,,,,,,,,,,,
,123,31.911,3.1,0.099,31,,,,,,,,,,,,,,,,,,,,,
,124,32.01,4.2,0.022,42,10.03856097,,,,,,,,,,,,,,,,,,,,
,125,32.032,4.2,,42,,,,,,,,,,,,,,,,,,,,,
,観測時間［秒］,28.215,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,最少移動距離,6.72,,,,,,,,,,,,,,,,,,,,
,任意個所の最大目視時間［s］,,,1.95,最大移動距離,26.10,,,,,,,,,,,,,,,,,,,,
,任意個所の目視時間の標準偏差,,,0.25,平均移動距離,8.94,,,,,,,,,,,,,,,,,,,,
,,,,,距離標準偏差,3.91,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,原本再生時間,28.245,秒,,9.9のカウント数,2,,,,,,,,,,,,,,,,,,,,
,観察時間,28.215,秒,,9.9の秒数,2.244,,,,,,,,,,,,,,,,,,,,
,観察割合,0.999,,,0のカウント数,4,,,,,,,,,,,,,,,,,,,,
,,,,,0の秒数,0.66,,,,,,,,,,,,,,,,,,,,
,総ロスト時間［秒］,2.904,,原本再生に占める9.9の割合,,0.079,,,,,,,,,,,,,,,,,,,,
,原本再生に占めるロスト割合,0.103,,観察時間に占める9.9の割合,,0.080,,,,,,,,,,,,,,,,,,,,
,観察時間に占めるロスト割合,0.103,,原本再生に占める0の割合,,0.023,,,,,,,,,,,,,,,,,,,,
,,,,観察時間に占める0の割合,,0.023,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,チェックデジット,25.311,,,,,,,,,,,,,,,,,,,,,
,,,,OK,25.311,,,,,,,,,,,,,,,,,,,,,
,,,,,25.311,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
